filename,width,height,class,xmin,ymin,xmax,ymax
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,1,1,33,75,101
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,2,83,25,154,94
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,3,160,22,228,90
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,4,237,20,318,93
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,2.1,124,5,149,20
961-Aninag_PNG.rf.377c0c2eab843f8251b85b8a47221f59.jpg,321,129,4.3,260,95,287,123
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,1,2,10,78,71
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,2,84,9,148,79
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,3,154,11,227,78
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,4,237,14,307,77
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,5,309,14,390,67
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,5.3,352,65,372,82
762-Inilagay_PNG.rf.3b72fc51ecbbef7722cb796fcbe080d0.jpg,393,82,2.1,120,2,130,11
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,1,5,19,63,72
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,2,71,16,129,69
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,2.1,99,9,108,19
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,3,140,15,202,71
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,3.1,165,8,175,19
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,4,211,18,273,67
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,5,284,20,366,78
918-Makikitang_PNG.rf.75873ac289194b46f3e94e26e9446889.jpg,372,78,5.3,330,60,351,74
897-Kawawa_PNG.rf.3edc89414d262cd6c1775d7e87a68580.jpg,152,48,1,2,9,54,48
897-Kawawa_PNG.rf.3edc89414d262cd6c1775d7e87a68580.jpg,152,48,2,58,1,100,43
897-Kawawa_PNG.rf.3edc89414d262cd6c1775d7e87a68580.jpg,152,48,3,107,5,146,48
926-Galang_PNG.rf.85dae339138ee105bb01294f929fa2a0.jpg,204,71,1,4,14,60,58
926-Galang_PNG.rf.85dae339138ee105bb01294f929fa2a0.jpg,204,71,2,66,10,121,58
926-Galang_PNG.rf.85dae339138ee105bb01294f929fa2a0.jpg,204,71,3,125,14,202,63
926-Galang_PNG.rf.85dae339138ee105bb01294f929fa2a0.jpg,204,71,3.3,167,53,189,69
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,1,6,11,81,66
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,2,85,11,159,66
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,2.1,114,3,132,11
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,3,163,12,237,65
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,3.3,190,66,211,80
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,4,240,12,315,64
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,5,318,11,392,65
838-Baliktad_PNG.rf.e0efff5b343b170e2a14b5bf5491bd46.jpg,403,87,5.3,346,64,366,81
976-Gaan_PNG.rf.cd8a84f1a2d662f0a3bf15ebc1628e31.jpg,172,72,1,0,8,56,57
976-Gaan_PNG.rf.cd8a84f1a2d662f0a3bf15ebc1628e31.jpg,172,72,2,60,12,116,61
976-Gaan_PNG.rf.cd8a84f1a2d662f0a3bf15ebc1628e31.jpg,172,72,3,123,9,167,58
976-Gaan_PNG.rf.cd8a84f1a2d662f0a3bf15ebc1628e31.jpg,172,72,3.3,139,56,154,72
906-Laya_PNG.rf.fc885974ecf131704056802db0946dc3.jpg,132,66,1,3,6,53,64
906-Laya_PNG.rf.fc885974ecf131704056802db0946dc3.jpg,132,66,2,60,8,128,54
848-Sumali_PNG.rf.c3803bf683808748fda7b0dd621e2007.jpg,303,133,1,9,31,111,133
848-Sumali_PNG.rf.c3803bf683808748fda7b0dd621e2007.jpg,303,133,1.2,47,105,66,123
848-Sumali_PNG.rf.c3803bf683808748fda7b0dd621e2007.jpg,303,133,2,110,43,203,121
848-Sumali_PNG.rf.c3803bf683808748fda7b0dd621e2007.jpg,303,133,3,213,48,301,126
848-Sumali_PNG.rf.c3803bf683808748fda7b0dd621e2007.jpg,303,133,3.1,235,16,252,42
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,1,8,15,52,45
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,1.2,31,52,41,60
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,2,58,14,111,48
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,2.2,78,55,87,64
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,3,117,13,154,47
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,4,158,17,205,52
959-Sumulat_PNG.rf.5fd07471358fb271875a1b5dfbccd953.jpg,210,69,4.3,172,55,185,66
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,1,4,5,55,54
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,2,64,12,113,55
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,3,131,17,173,58
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,4,183,24,234,43
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,5,238,10,286,56
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,6,296,18,339,66
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,7,342,21,406,59
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,2.3,80,57,95,72
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,7.3,362,67,380,83
899-Nagkahiwalay_PNG.rf.5ab0ce2fecc05b44a6e9fa207c01d62b.jpg,409,83,4.1,197,11,211,21
842-Maulit_PNG.rf.02b33fc2dbe03d877c73b3ec2c050425.jpg,170,69,1,2,12,50,51
842-Maulit_PNG.rf.02b33fc2dbe03d877c73b3ec2c050425.jpg,170,69,2,59,16,78,50
842-Maulit_PNG.rf.02b33fc2dbe03d877c73b3ec2c050425.jpg,170,69,3,86,10,124,52
842-Maulit_PNG.rf.02b33fc2dbe03d877c73b3ec2c050425.jpg,170,69,3.1,107,0,119,7
842-Maulit_PNG.rf.02b33fc2dbe03d877c73b3ec2c050425.jpg,170,69,4,124,18,170,47
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,1,2,13,70,78
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,2,78,9,150,83
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,3,160,16,228,70
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,3.3,189,71,215,96
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,4,249,7,337,73
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,5,340,2,408,74
817-Sasaktan_PNG.rf.8b280cd3381b49f12bd1b8361c888b81.jpg,408,107,5.3,360,84,388,105
940-Iisa_PNG.rf.420c1882919468db7ffe3d797f6a6d37.jpg,169,72,1,1,21,48,61
940-Iisa_PNG.rf.420c1882919468db7ffe3d797f6a6d37.jpg,169,72,2,51,24,108,66
940-Iisa_PNG.rf.420c1882919468db7ffe3d797f6a6d37.jpg,169,72,3,115,24,164,64
782-Mas_PNG.rf.783f31fc1d0f03a3e800e5e12c831029.jpg,121,68,1,2,9,62,49
782-Mas_PNG.rf.783f31fc1d0f03a3e800e5e12c831029.jpg,121,68,2,63,8,117,50
782-Mas_PNG.rf.783f31fc1d0f03a3e800e5e12c831029.jpg,121,68,2.3,95,53,106,63
966-Hiwaga_PNG.rf.6b4b3ad7535e147bea00def770d44dea.jpg,232,78,1,2,33,87,51
966-Hiwaga_PNG.rf.6b4b3ad7535e147bea00def770d44dea.jpg,232,78,2,93,11,154,70
966-Hiwaga_PNG.rf.6b4b3ad7535e147bea00def770d44dea.jpg,232,78,3,163,13,228,75
966-Hiwaga_PNG.rf.6b4b3ad7535e147bea00def770d44dea.jpg,232,78,1.1,54,0,74,19
766-Api_PNG.rf.b4016e8a649c6ab74fa0f50ed1ca48a9.jpg,156,56,1,1,7,64,53
766-Api_PNG.rf.b4016e8a649c6ab74fa0f50ed1ca48a9.jpg,156,56,2,71,14,155,47
766-Api_PNG.rf.b4016e8a649c6ab74fa0f50ed1ca48a9.jpg,156,56,2.1,114,2,126,14
891-Pati_PNG.rf.ce2301d31b41bd6f3ece480954a64112.jpg,156,72,1,3,15,68,61
891-Pati_PNG.rf.ce2301d31b41bd6f3ece480954a64112.jpg,156,72,2,87,11,153,68
891-Pati_PNG.rf.ce2301d31b41bd6f3ece480954a64112.jpg,156,72,2.1,105,0,121,11
791-Makasama_PNG.rf.9be96f5652bc0aed3df2b47a73973208.jpg,359,81,1,1,4,83,73
791-Makasama_PNG.rf.9be96f5652bc0aed3df2b47a73973208.jpg,359,81,2,86,8,166,74
791-Makasama_PNG.rf.9be96f5652bc0aed3df2b47a73973208.jpg,359,81,3,175,6,253,76
791-Makasama_PNG.rf.9be96f5652bc0aed3df2b47a73973208.jpg,359,81,4,260,5,349,79
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,1,9,5,61,59
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,2,67,3,126,52
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,2.3,94,47,115,62
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,3,127,5,197,50
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,4,199,10,271,54
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,5,282,8,340,52
993-Nagpapadala_PNG.rf.4429d7079043ade9c40f83832c186bbd.jpg,399,62,6,351,0,398,56
774-Kubo_PNG.rf.acee64fe9612855e71e1154f1523722a.jpg,257,120,1,4,7,128,94
774-Kubo_PNG.rf.acee64fe9612855e71e1154f1523722a.jpg,257,120,1.2,56,97,98,113
774-Kubo_PNG.rf.acee64fe9612855e71e1154f1523722a.jpg,257,120,2,153,29,250,96
774-Kubo_PNG.rf.acee64fe9612855e71e1154f1523722a.jpg,257,120,2.2,187,93,215,120
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,1,5,16,38,50
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,2,43,14,75,48
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,2.2,56,49,65,57
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,3,76,13,111,45
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,4,115,9,153,39
797-Abugado_PNG.rf.14560900544272550de1b3e8ee20212b.jpg,155,62,4.2,131,41,142,51
771-Kabagay_PNG.rf.1e7d62913bc3fdc59f27711ede58000e.jpg,256,63,1,2,4,53,44
771-Kabagay_PNG.rf.1e7d62913bc3fdc59f27711ede58000e.jpg,256,63,2,64,9,115,49
771-Kabagay_PNG.rf.1e7d62913bc3fdc59f27711ede58000e.jpg,256,63,3,123,9,185,62
771-Kabagay_PNG.rf.1e7d62913bc3fdc59f27711ede58000e.jpg,256,63,4,187,12,252,49
771-Kabagay_PNG.rf.1e7d62913bc3fdc59f27711ede58000e.jpg,256,63,4.3,213,51,236,63
979-Hanap_PNG.rf.5dc3947af8cd58fd841e50d2ff2506bf.jpg,192,63,1,4,30,53,48
979-Hanap_PNG.rf.5dc3947af8cd58fd841e50d2ff2506bf.jpg,192,63,2,61,7,106,54
979-Hanap_PNG.rf.5dc3947af8cd58fd841e50d2ff2506bf.jpg,192,63,3,112,11,185,51
979-Hanap_PNG.rf.5dc3947af8cd58fd841e50d2ff2506bf.jpg,192,63,3.3,156,44,174,62
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,1,1,48,162,143
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,1.1,80,22,101,48
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,2,188,32,317,154
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,2.1,235,21,255,43
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,3,322,51,465,147
872-Pilit_PNG.rf.1ba17c23961a2070976459057bd57ef2.jpg,469,195,3.3,371,170,406,195
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,1,5,6,68,51
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,2,76,3,124,61
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,3,133,5,200,50
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,4,208,5,262,53
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,5,264,6,314,45
907-Palayain_PNG.rf.9c86467a922479c4c83888549e03f8fa.jpg,314,63,5.3,285,47,303,63
927-Biyak_PNG.rf.b176d00e319a9365fe8c7419352127a4.jpg,157,68,1,1,19,45,56
927-Biyak_PNG.rf.b176d00e319a9365fe8c7419352127a4.jpg,157,68,2,46,11,100,56
927-Biyak_PNG.rf.b176d00e319a9365fe8c7419352127a4.jpg,157,68,3,106,11,155,55
927-Biyak_PNG.rf.b176d00e319a9365fe8c7419352127a4.jpg,157,68,1.1,13,4,24,16
927-Biyak_PNG.rf.b176d00e319a9365fe8c7419352127a4.jpg,157,68,3.3,130,55,146,66
808-Tawad_PNG.rf.3c078a5905a397b61d72598e0ccf3122.jpg,173,70,1,12,8,65,60
808-Tawad_PNG.rf.3c078a5905a397b61d72598e0ccf3122.jpg,173,70,2,69,6,107,61
808-Tawad_PNG.rf.3c078a5905a397b61d72598e0ccf3122.jpg,173,70,3,112,6,168,56
808-Tawad_PNG.rf.3c078a5905a397b61d72598e0ccf3122.jpg,173,70,3.3,135,55,154,67
801-Nakasama_PNG.rf.e8bb164fc1abd4e385bfc0efbf7a10a6.jpg,231,54,1,8,11,54,50
801-Nakasama_PNG.rf.e8bb164fc1abd4e385bfc0efbf7a10a6.jpg,231,54,2,56,1,103,47
801-Nakasama_PNG.rf.e8bb164fc1abd4e385bfc0efbf7a10a6.jpg,231,54,3,112,4,167,43
801-Nakasama_PNG.rf.e8bb164fc1abd4e385bfc0efbf7a10a6.jpg,231,54,4,173,2,231,43
767-Paapi_PNG.rf.16910774bc9538ec92798c03586d247c.jpg,309,55,1,4,9,77,42
767-Paapi_PNG.rf.16910774bc9538ec92798c03586d247c.jpg,309,55,2,87,3,145,53
767-Paapi_PNG.rf.16910774bc9538ec92798c03586d247c.jpg,309,55,3,151,6,216,53
767-Paapi_PNG.rf.16910774bc9538ec92798c03586d247c.jpg,309,55,4,222,12,307,47
767-Paapi_PNG.rf.16910774bc9538ec92798c03586d247c.jpg,309,55,4.1,266,2,279,14
786-Utak_PNG.rf.343c6cd9cae4ac172a169e97d26456f0.jpg,130,47,1,1,3,25,37
786-Utak_PNG.rf.343c6cd9cae4ac172a169e97d26456f0.jpg,130,47,2,29,3,75,37
786-Utak_PNG.rf.343c6cd9cae4ac172a169e97d26456f0.jpg,130,47,3,78,4,125,36
786-Utak_PNG.rf.343c6cd9cae4ac172a169e97d26456f0.jpg,130,47,3.3,100,36,109,45
994-Galit_PNG.rf.602ef1a0d96ff4d9e75f4ca798fa2556.jpg,164,70,1,1,11,52,57
994-Galit_PNG.rf.602ef1a0d96ff4d9e75f4ca798fa2556.jpg,164,70,2,52,7,98,58
994-Galit_PNG.rf.602ef1a0d96ff4d9e75f4ca798fa2556.jpg,164,70,2.1,69,0,78,8
994-Galit_PNG.rf.602ef1a0d96ff4d9e75f4ca798fa2556.jpg,164,70,3,100,11,160,64
994-Galit_PNG.rf.602ef1a0d96ff4d9e75f4ca798fa2556.jpg,164,70,3.3,135,47,155,70
867-Masarap_PNG.rf.7b2995bb49e5c3aec2fb88da9af5a919.jpg,389,69,1,3,7,91,69
867-Masarap_PNG.rf.7b2995bb49e5c3aec2fb88da9af5a919.jpg,389,69,2,100,8,165,66
867-Masarap_PNG.rf.7b2995bb49e5c3aec2fb88da9af5a919.jpg,389,69,3,173,9,265,65
867-Masarap_PNG.rf.7b2995bb49e5c3aec2fb88da9af5a919.jpg,389,69,4,273,0,386,46
867-Masarap_PNG.rf.7b2995bb49e5c3aec2fb88da9af5a919.jpg,389,69,4.3,324,46,354,68
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,1,4,4,67,65
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,2,79,7,135,50
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,3,142,6,193,64
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,3.1,150,0,165,16
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,4,209,3,282,56
893-Kapatid_PNG.rf.51bd8d816af504e49141b309d1e57489.jpg,288,71,4.3,236,52,249,69
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,1,4,12,36,58
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,2,40,16,103,56
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,3,111,6,164,57
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,4,167,6,222,58
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,5,231,9,285,61
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,6,290,10,349,51
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,2.1,55,5,64,13
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,3.3,128,58,147,67
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,4.1,173,0,182,10
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,5.3,250,53,270,67
986-Umintindi_PNG.rf.59100575bee0baa78e7c80679f6cc8b8.jpg,349,67,6.1,313,1,322,9
998-Relo_PNG.rf.4fcd4160ee5d78a64c1e9d48304fcf9f.jpg,163,82,1,8,12,82,66
998-Relo_PNG.rf.4fcd4160ee5d78a64c1e9d48304fcf9f.jpg,163,82,1.1,36,3,56,11
998-Relo_PNG.rf.4fcd4160ee5d78a64c1e9d48304fcf9f.jpg,163,82,2,88,14,160,64
998-Relo_PNG.rf.4fcd4160ee5d78a64c1e9d48304fcf9f.jpg,163,82,2.2,115,68,134,77
778-Linga_PNG.rf.2b20e2c2ed9c921a2b4dc4903ba72854.jpg,105,40,1,5,2,45,40
778-Linga_PNG.rf.2b20e2c2ed9c921a2b4dc4903ba72854.jpg,105,40,1.1,21,0,31,5
778-Linga_PNG.rf.2b20e2c2ed9c921a2b4dc4903ba72854.jpg,105,40,2,51,4,105,40
863-Magawa_PNG.rf.a5fd4e5b648822f1a0e4e92fdbcec1f3.jpg,303,107,1,11,23,116,98
863-Magawa_PNG.rf.a5fd4e5b648822f1a0e4e92fdbcec1f3.jpg,303,107,2,126,25,212,98
863-Magawa_PNG.rf.a5fd4e5b648822f1a0e4e92fdbcec1f3.jpg,303,107,3,217,17,295,98
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,1,7,26,102,102
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,1.1,52,8,66,25
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,2,110,27,219,100
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,2.2,163,101,177,116
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,3,227,28,325,102
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,3.1,269,8,282,24
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,4,336,25,414,103
861-Limutin_PNG.rf.2eafbe2cfb36aab90328b241306d4692.jpg,421,131,4.3,369,107,387,126
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,1,5,6,74,60
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,2,76,8,129,61
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,2.3,90,52,110,75
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,3,134,8,185,59
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,3.2,157,53,171,68
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,4,193,7,239,56
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,4.2,212,58,226,72
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,5,250,4,305,64
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,6,306,5,368,54
807-Pagkukulang_PNG.rf.1b49380fcd02bb051173bc5cd9c673cc.jpg,371,75,6.3,325,48,349,73
793-Palit_PNG.rf.22da030552d642844478571e913748a0.jpg,252,119,1,1,9,90,95
793-Palit_PNG.rf.22da030552d642844478571e913748a0.jpg,252,119,2,101,10,185,110
793-Palit_PNG.rf.22da030552d642844478571e913748a0.jpg,252,119,3,185,14,247,89
793-Palit_PNG.rf.22da030552d642844478571e913748a0.jpg,252,119,3.3,204,95,224,117
793-Palit_PNG.rf.22da030552d642844478571e913748a0.jpg,252,119,2.1,124,3,143,23
951-Ipahiya_PNG.rf.5dde8b88d670d8d6ea488d4706488084.jpg,244,60,1,2,16,58,50
951-Ipahiya_PNG.rf.5dde8b88d670d8d6ea488d4706488084.jpg,244,60,2,61,13,118,51
951-Ipahiya_PNG.rf.5dde8b88d670d8d6ea488d4706488084.jpg,244,60,3,122,25,176,41
951-Ipahiya_PNG.rf.5dde8b88d670d8d6ea488d4706488084.jpg,244,60,4,179,14,239,51
951-Ipahiya_PNG.rf.5dde8b88d670d8d6ea488d4706488084.jpg,244,60,3.1,145,3,153,12
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,1,10,13,97,84
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,2,101,22,177,83
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,2.3,127,86,151,113
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,3,195,22,266,84
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,3.2,231,93,246,112
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,4,284,17,351,81
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,4.3,307,86,331,113
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,5,363,11,432,80
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,6,448,19,516,81
879-Magkunwari_PNG.rf.1b5fb994d1e9a5a34d86cdc9f14428b9.jpg,526,113,6.1,471,7,486,23
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,1,2,17,72,60
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,2,78,13,128,66
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,3,139,14,183,65
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,4,186,13,242,60
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,5,252,10,305,63
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,6,313,10,362,62
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,2.1,93,2,102,12
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,3.3,153,64,171,75
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,4.1,208,5,215,13
970-Manindigan_PNG.rf.f56eeef4b262b0401dbbda3aecdc5869.jpg,365,75,6.3,327,64,343,75
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,1,2,19,70,53
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,2,84,4,130,59
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,3,139,4,185,59
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,4,198,8,258,58
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,4.1,225,1,234,12
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,5,268,15,329,62
770-Pananalig_PNG.rf.3ee706bad644063532fc342e776f5fcb.jpg,334,82,5.3,293,54,314,79
895-Kuya_PNG.rf.c87cac5766dfff2bc93fa87c02cb79a7.jpg,177,64,1,5,8,84,50
895-Kuya_PNG.rf.c87cac5766dfff2bc93fa87c02cb79a7.jpg,177,64,1.2,23,53,51,62
895-Kuya_PNG.rf.c87cac5766dfff2bc93fa87c02cb79a7.jpg,177,64,2,101,6,177,44
847-Lumandi_PNG.rf.5c830692e8635b4514ba4f4bdd686a98.jpg,448,154,1,10,11,105,114
